;Universidade Federal de Minas Gerais;Grupo de Pesquisa em Inteligência Artificial Aplicada às Ciências Agrárias;17/04/2023;Alcinei Mistico Azevedo;Alcinei Mistico Azevedo;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade Federal de Santa Catarina;Grupo de Pesquisa em Inteligência Artificial e Algoritmos - GIAA;17/02/2023;Jerusa Marchi;Rafael de Santiago;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Estadual do Maranhão;Grupo de Pesquisa em Inteligência Artificial e Processamento de Sinais;28/03/2023;Ewaldo Eder Carvalho Santana;-;Engenharias;Inteligência Artificial;Maranhão
;Universidade Federal de Rondônia;Grupo de Pesquisa em Inteligência Artificial, Engenharia e Gestão - IAGEN;05/12/2022;Nícolas Alessandro de Souza Belete;-;Engenharias;Inteligência Artificial;Rondônia
;Universidade Estadual Paulista Júlio de Mesquita Filho;Grupo de Pesquisa em Inteligência Computacional;18/10/2022;Adriane Beatriz de Souza Serapião;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal da Paraíba;Grupo de Pesquisa em Inteligência Computacional Aplicada a Engenharia ;03/04/2023;Yuri Percy Molina Rodriguez;Yuri Percy Molina Rodriguez;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal do Pará;Grupo de Pesquisa em Inteligência Computacional e Tecnologia Naval ;02/05/2023;Miércio Cardoso de Alcântara Neto;Marcus Pinto da Costa da Rocha;Engenharias;Inteligência Artificial;Pará
;Centro de Estudos e Sistemas Avançados do Recife;Grupo de pesquisa em Internet das Coisas;16/09/2022;Tiago Guedes Ferreira Barros;Eduardo Campello Peixoto;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade da Região de Joinville;Grupo de Pesquisa em Justiça Colaborativa e Cultura da Paz (PAX-;01/04/2023;Rafael Mendonça;-;Ciências Sociais Aplicadas;Inteligência Artificial;Santa Catarina
;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Grupo de Pesquisa em Materiais e Dispositivos - GPMaD;16/03/2023;Luiz Antônio Rasia;-;Engenharias;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal da Bahia;Grupo de Pesquisa em Mecânica Aplicada (GPMAp);17/04/2023;Marco Túlio Santana Alves;-;Engenharias;Inteligência Artificial;Bahia
;Universidade Federal de Santa Maria;Grupo de Pesquisa em Metodologias para o Avanço da Inteligência Artificial;18/05/2023;Leandro Oliveira Freitas;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal da Grande Dourados;Grupo de Pesquisa em Métodos e Sistemas de Computação Aplicada;06/01/2023;Everton Castelão Tetila;Joinvile Batista Junior;Ciências Exatas e da Terra;Inteligência Artificial;Mato Grosso do Sul
;Universidade Tecnológica Federal do Paraná;Grupo de Pesquisa em Métodos Matemáticos Aplicados à Geofísica;02/12/2022;Francisco Itamarati Secolo Ganacim;Francisco Itamarati Secolo Ganacim;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Federal do Pampa;Grupo de pesquisa em Modelagem e Análise de Dados;08/05/2023;Leandro Blass;Leandro Blass;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;SENAI - Departamento Regional da Bahia;Grupo de Pesquisa em Modelagem e Inteligência Computacional;22/09/2022;Davidson Martins Moreira;Davidson Martins Moreira;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade Federal de Rondônia;Grupo de Pesquisa em Modelos Estatísticos, Matemáticos e Fuzzy - ;14/05/2023;Vania Corrêa Mota;-;Ciências Exatas e da Terra;Inteligência Artificial;Rondônia
;Pontifícia Universidade Católica do Rio Grande do Sul;Grupo de Pesquisa em Neurofilosofia;08/11/2022;Nythamar Hilario Fernandes de ;Jaderson Costa da Costa;Ciências Humanas;Inteligência Artificial;Rio Grande do Sul
;Universidade Estadual do Norte Fluminense Darcy Ribeiro;Grupo de Pesquisa em Nutrição Animal e Melhoramento Genético;23/06/2022;Tadeu Silva de Oliveira;Tadeu Silva de Oliveira;Ciências Agrárias;Inteligência Artificial;Rio de Janeiro
;Universidade Federal do Sul da Bahia;Grupo de Pesquisa em Poéticas Tecnológicas;19/12/2022;Leonardo da Silva Souza;-;Lingüística, Letras e Artes;Inteligência Artificial;Bahia
;Instituto Federal de Educação Ciência e Tecnologia de Rondônia;Grupo de Pesquisa em Processo e Desenvolvimento de Software (GPPDS);02/05/2023;Jackson Henrique da Silva Bezerra;Jackson Henrique da Silva Bezerra;Ciências Exatas e da Terra;Inteligência Artificial;Rondônia
;Universidade Federal do Rio Grande do Norte;Grupo de Pesquisa em Prototipagem Rápida de Soluções para Comunicação ;13/05/2023;Vicente Angelo de Sousa Junior;Luiz Gonzaga de Queiroz Silveira Júnior;Engenharias;Inteligência Artificial;Rio Grande do Norte
;Universidade Salvador;Grupo de Pesquisa em Psicologia e Desenvolvimento Social;16/06/2022;Rafael de Oliveira Rodrigues;-;Ciências Humanas;Inteligência Artificial;Bahia
;Universidade Federal do Ceará;Grupo de Pesquisa em Reabilitação e Durabilidade das Construções - GPREB;16/01/2023;Esequiel Fernandes Teixeira ;Mylene de Melo Vieira;Engenharias;Inteligência Artificial;Ceará
;Universidade Federal do Amazonas;Grupo de Pesquisa em Reconhecimento de Padrões e Otimização;15/12/2022;Marly Guimarães Fernandes Costa;Marly Guimarães Fernandes Costa;Engenharias;Inteligência Artificial;Amazonas
;Instituto Federal de São Paulo;Grupo de pesquisa em Reconhecimento de Padrões em ;31/03/2023;Regis Cortez Bueno;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal do Sertão Pernambucano;Grupo de Pesquisa em Redes de computadores, Otimização e ;20/07/2022;Marcelo Anderson Batista dos Santos;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Instituto Federal de Santa Catarina;Grupo de Pesquisa em Redes Elétricas Inteligentes;05/05/2023;Rafael Nilson Rodrigues;-;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Federal de Sergipe;Grupo de Pesquisa em Robótica da UFS;12/04/2023;Lucas Molina;Lucas Molina;Engenharias;Inteligência Artificial;Sergipe
;Universidade Estadual do Oeste do Paraná;Grupo de Pesquisa em Segurança Computacional;25/05/2022;André Gustavo Maletzke;André Gustavo Maletzke;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Federal do Rio Grande do Norte;Grupo de Pesquisa em Serviços e Aplicações para Internet do Futuro ;03/04/2023;Thais Vasconcelos Batista;Thais Vasconcelos Batista;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Universidade Federal do Oeste da Bahia;Grupo de Pesquisa em Sistema de Energia Elétrica - GPSEE;26/04/2023;Kleymilson do Nascimento Souza;-;Engenharias;Inteligência Artificial;Bahia
;Universidade Federal de Santa Catarina;Grupo de Pesquisa em Sistemas Computacionais;21/03/2023;Maiquel de Brito;Maiquel de Brito;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Federal do Maranhão ;Grupo de Pesquisa em Sistemas Distribuídos Inteligentes;21/06/2022;Luciano Reis Coutinho;Luciano Reis Coutinho;Ciências Exatas e da Terra;Inteligência Artificial;Maranhão
;Instituto Federal de Educação, Ciência e Tecnologia Baiano;Grupo de Pesquisa em Sistemas e Computação (GPESC);26/03/2023;Gilvan Martins Durães;-;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Instituto Tecnológico de Aeronáutica;Grupo de Pesquisa em Sistemas e Controle;22/03/2023;Eduardo Lenz Cesar;-;Engenharias;Inteligência Artificial;São Paulo
;Instituto Federal de Pernambuco;Grupo de Pesquisa em Sistemas Elétricos (GSE);18/01/2023;Marconni Freitas Barroso Ribeiro ;-;Engenharias;Inteligência Artificial;Pernambuco
;Instituto Federal de Pernambuco;Grupo de Pesquisa em Sistemas Elétricos (GSEL);22/05/2023;Rafael Mendonça Rocha Barros;Márcio Severino da Silva;Engenharias;Inteligência Artificial;Pernambuco
;Instituto Federal do Ceará;Grupo de Pesquisa em Sistemas Inteligentes;16/05/2023;Geraldo Luis Bezerra Ramalho;Josias Guimarães Batista;Engenharias;Inteligência Artificial;Ceará
;Universidade do Estado do Amazonas;Grupo de Pesquisa em Sistemas Inteligentes;24/05/2023;Carlos Maurício Seródio Figueiredo;Carlos Maurício Seródio Figueiredo;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Instituto Federal de Educação Ciência e Tecnologia de Rondônia;Grupo de Pesquisa em Soluções Tecnológicas - GoTec;12/12/2022;Kaio Alexandre da Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;Rondônia
;Instituto Federal Catarinense;Grupo de Pesquisa em Tecnologia da Informação e Comunicação - GPTIC;11/04/2023;Vanderlei Freitas Junior;Guilherme Klein da Silva Bitencourt;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Instituto Federal de Santa Catarina;Grupo de Pesquisa em Tecnologias da Informação e Comunicação;18/05/2023;Leonardo Ronald Perin Rauta;Leonardo Ronald Perin Rauta;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Instituto Federal do Amapá;Grupo de Pesquisa em Tecnologias da Informação e Comunicação na ;16/01/2023;Klessis Lopes Dias;Klessis Lopes Dias;Ciências Exatas e da Terra;Inteligência Artificial;Amapá
;Universidade Federal Rural de Pernambuco;Grupo de pesquisa em tecnologias e mecanização agrícola;30/04/2023;Amélia Laísy do Nascimento;-;Ciências Agrárias;Inteligência Artificial;Pernambuco
;Universidade Federal do Amazonas;Grupo de Pesquisa em Tecnologias Emergentes e Computacionais ;19/11/2022;Odette Mestrinho Passos;Vandermi João da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Instituto Federal do Ceará;GRUPO DE PESQUISA EM TECNOLOGIAS PARA DESENVOLVIMENTO DO ;17/05/2023;João Paulo Arcelino do Rêgo;João Paulo Arcelino do Rêgo;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal do Tocantins;Grupo de Pesquisa em Tecnologias, Inovação e Computação;03/05/2023;Alexandre Tadeu Rossini da Silva;Alexandre Tadeu Rossini da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Tocantins
;Universidade Federal Fluminense;Grupo de Pesquisa em Tuberculose Pediátrica ;07/05/2023;Christiane Mello Schmidt;Christiane Mello Schmidt;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Instituto Federal de São Paulo;Grupo de Pesquisa em Visão Computacional e Inteligência Artificial ;20/10/2022;Renato Correia de Barros;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;INSTITUTO BRASILEIRO DE ENSINO, DESENVOLVIMENTO E PESQUISA;Grupo de Pesquisa Ethics4AI;21/03/2023;Marilda de Paula Silveira;André Gualtieri de Oliveira;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade Federal do Tocantins;GRUPO DE PESQUISA INTERDISCIPLINAR EM AUTOMAÇÃO E INTELIGÊNCIA ;01/11/2022;Marcelo Lisboa Rocha;David Nadler Prata;Ciências Sociais Aplicadas;Inteligência Artificial;Tocantins
;INSTITUTO FEDERAL DO PARANA;Grupo de Pesquisa Interdisciplinar em Inovação, Tecnologia, Educação, ;11/09/2022;Anderson de Freitas Vietro;Thiago Orcelli;Ciências Humanas;Inteligência Artificial;Paraná
;Centro Universitário Sagrado Coração;GRUPO DE PESQUISA MULTIDISCIPLINAR DE ;28/02/2023;Elvio Gilberto da Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal do Ceará;Grupo de Pesquisa Multidisciplinar em Ensino, Ciência e Tecnologia;17/05/2023;Fernando Wellysson de ;Fernando Wellysson de Alencar Sobreira;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal do Acre;Grupo de Pesquisa Mundos do Trabalho na Amazônia - GPMTA;05/05/2023;Leticia Helena Mamed;Leticia Helena Mamed;Ciências Humanas;Inteligência Artificial;Acre
;Universidade do Estado do Amazonas;Grupo de Pesquisa na Área de Ciência da Computação - GPCC;20/03/2023;Marcelo Carvalho Tavares;Marcelo Carvalho Tavares;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Universidade Federal do Rio Grande do Sul;Grupo de Pesquisa Sistemas de Computação para E&P de Petróleo;09/05/2023;Joel Luis Carbonera;Carla Maria Dal Sasso Freitas;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal do Rio Grande do Sul;Grupo de Pesquisas de Marketing e Consumo (GPMC);16/05/2023;Vinícius Andrade Brei;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;Instituto Nacional de Telecomunicações;Grupo de Pesquisas em Inteligência Artificial;19/12/2022;Felipe Augusto Pereira de ;-;Engenharias;Inteligência Artificial;Minas Gerais
;Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro;Grupo de Pesquisas em Metrologia e Automação Industrial;24/05/2023;Leonardo de Carvalho Vidal;-;Engenharias;Inteligência Artificial;Rio de Janeiro
;Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro;Grupo de Pesquisas em Metrologia e Automação Industrial;25/05/2023;Leonardo de Carvalho Vidal;-;Engenharias;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Santa Catarina;Grupo de Pesquisas em Navegação Veicular Autônoma;16/09/2022;Aldo von Wangenheim;-;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Estadual do Oeste do Paraná;Grupo de Pesquisas em Robótica;18/05/2023;Carlos Henrique Farias dos Santos;-;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal do Pampa;Grupo de Pesquisas em Sistemas Inteligentes e Modelagem - GPSIM;31/01/2023;Cristiano Galafassi;Fabiane Flores Penteado Galafassi;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade do Estado do Amazonas;Grupo de Pesquisas em Tecnologias da Informação, Educação e Inovação - ;09/05/2023;Carlos Maurício Seródio Figueiredo;Silvio Romero Adjar Marques;Ciências Exatas e da Terra;Inteligência Artificial;Amazonas
;Instituto Federal de São Paulo;Grupo de Pesquisas em Tecnologias Inovadoras (i2)  ;16/09/2022;Mario Tadashi Shimanuki;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal de Educação Ciência e Tecnologia de Rondônia;Grupo de Pesquisas Espaciais - GREES;14/04/2023;Valdir Moura;Ranieli dos Anjos de Souza;Ciências Exatas e da Terra;Inteligência Artificial;Rondônia
;Instituto Federal de Pernambuco;Grupo de Pesquisas Tecnológicas Aplicadas à Web;27/02/2023;Milton Secundino de Souza Junior;Milton Secundino de Souza Junior;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal de Campina Grande;Grupo de Processamento de Sinais e Informação;08/04/2023;Edmar Candeia Gurjão;Luciana Ribeiro Veloso;Engenharias;Inteligência Artificial;Paraíba
;Fundação Universidade Regional de Blumenau;Grupo de Processamento Eletrônico de Energia - GPEE;02/04/2023;Sérgio Vidal Garcia Oliveira;Romeu Hausmann;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Federal de Santa Catarina;Grupo de Qualidade de Software - GQS;10/04/2023;Jean Carlo Rossa Hauck;Jean Carlo Rossa Hauck;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal dos Vales do Jequitinhonha e Mucuri - Campus JK;Grupo de Quimiometria Analítica;06/11/2022;Paulo Henrique Fidencio;-;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Tecnológica Federal do Paraná;Grupo de Radiometria Solar e Eficiência Energética;06/07/2022;Rodrigo Augusto Modesto;Rodrigo Augusto Modesto;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal de Jataí;Grupo de Redes Complexas Aplicadas de Jataí;10/01/2023;Ariadne de Andrade Costa;-;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB;Grupo de Robótica Educacional Livre;29/09/2022;Robério Paredes Moreira Filho;-;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal do Maranhão ;Grupo de Sistemas de Energia Elétrica;18/02/2023;Osvaldo Ronald Saavedra Mendez;Osvaldo Ronald Saavedra Mendez;Engenharias;Inteligência Artificial;Maranhão
;Universidade Federal de Roraima;Grupo de Sistemas Embarcados e Eletrônica de Potência;10/02/2023;Susset Guerra Jiménez;Susset Guerra Jiménez;Engenharias;Inteligência Artificial;Roraima
;Universidade de Uberaba;Grupo de Tecnologia e Inovação - GTI UNIUBE;26/09/2022;Luciene Chagas de Oliveira;-;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Pontifícia Universidade Católica do Paraná;Grupo de Tecnologia em Saúde;26/04/2023;Elisangela Ferretti Manffra;Elisangela Ferretti Manffra;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Tecnológica Federal do Paraná;Grupo de Tecnologias Ambientais e Energéticas - GTAE;20/04/2023;Michele Di Domenico;Luciane Batistella;Engenharias;Inteligência Artificial;Paraná
;Instituto Federal do Amapá;Grupo Educacional de Pesquisa em Robótica, Inteligência Artificial e ;13/05/2023;Hutson Roger Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;Amapá
;Instituto Federal do Ceará;Grupo Interdisciplinar de estudos e pesquisas do IFCE Campus Tianguá;26/10/2022;Rafael Fiusa de Morais;-;Ciências Agrárias;Inteligência Artificial;Ceará
;Universidade da Integração Internacional da Lusofonia Afro-Brasileira;Grupo Interdisciplinar em Química;17/02/2023;Aluísio Marques da Fonseca;-;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal do Oeste do Pará;Grupo Interdisciplinar de Aplicação e Desenvolvimento de Tecnologias ;25/01/2023;Kauê Santana da Costa;Thiago José de Carvalho André;Ciências Biológicas;Inteligência Artificial;Pará
;Universidade Federal de Minas Gerais;Grupo Internacional Interinstitucional Interdisciplinar de Estudos e Pesquisa ;19/06/2022;Antônio Gomes de Vasconcelos;Ramiro Jacinto chimuris sosa;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Universidade do Vale do Sapucaí;Grupo Multidisciplinar de Inovação Tecnológica em Gestão da Saúde - ;03/05/2023;Flávio Fraga Vilela;-;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Federal do Ceará;GTEL - Grupo de Pesquisa em Telecomunicações Sem-fio;16/05/2023;Charles Casimiro Cavalcante;Charles Casimiro Cavalcante;Engenharias;Inteligência Artificial;Ceará
;Universidade de São Paulo;Habeas Data - Estudos Empíricos em Direito;10/05/2023;Luciana Romano Morilas;Ildeberto Aparecido Rodello;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Centro Universitário do Estado do Pará;HAL - Grupo de Estudos Temáticos em Inteligência Artificial;18/12/2022;Alan Marcel Fernandes de ;Alan Marcel Fernandes de Souza;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Centro Universitário de Belo Horizonte;Health Lab 4.0;28/01/2023;Flávio Henrique Batista de Souza;Flávio Henrique Batista de Souza;Ciências da Saúde;Inteligência Artificial;Minas Gerais
;Universidade Federal do ABC;Heuristics, Analysis and Learning Laboratory;13/01/2023;Fabricio Olivetti de França;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal de Educação Ciência e Tecnologia do Norte de Minas Gerais;Hidrovales - Grupo de Pesquisa em Recursos Hídricos e Ambientais do ;03/04/2023;Ronaldo Medeiros dos Santos;Ronaldo Medeiros dos Santos;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Instituto Federal de Sergipe;HPC-ES - High Performance Computing in Embedded Systems;26/09/2022;Wanderson Roger Azevedo Dias;-;Ciências Exatas e da Terra;Inteligência Artificial;Sergipe
;Universidade de São Paulo;Humanitas Digitalis;20/09/2022;Cynthia Harumy Watanabe Correa;Adriane Figueirola Buarque de Holanda;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Pontifícia Universidade Católica de Goiás;I+SysO;19/12/2022;Marcos Antônio de Sousa;Antonio Marcos de Melo Medeiros;Engenharias;Inteligência Artificial;Goiás
;Atitus Educação;IAJUS. Direito e Inteligência Artificial: o dever de proteção aos Direitos ;25/09/2022;Fausto Santos de Morais;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal do Rio Grande do Sul;IEA Future Lab - Inteligência Estratégica Antecipativa e Coletiva;20/10/2022;Raquel Janissek Muniz;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de São Carlos;Image and Network Analysis Group;13/12/2022;Cesar Henrique Comin;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal Fluminense;Imagem Cardiovascular;08/05/2023;Claudio Tinoco Mesquita;Alair Augusto Sarmet Moreira Damas dos ;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Estadual de Campinas;Imagenologia Odontológica Aplicada;03/05/2023;Francisco Haiter Neto;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Universidade Federal de Ouro Preto;iMobilis - Computação Móvel;13/05/2023;Vicente José Peixoto de ;Vicente José Peixoto de Amorim;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Tecnológica Federal do Paraná;Inclusão Digital;24/03/2023;Simone Nasser Matos;-;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Instituto Federal do Maranhão;Inclusão, Computação Aplicada e Sistemas Inteligentes;28/11/2022;Lucilene Ferreira Mouzinho;Ronaldo da Silva Ferreira;Engenharias;Inteligência Artificial;Maranhão
;Universidade Federal de Ouro Preto;Indústria 4.0;15/05/2023;Bruno Nazário Coelho;-;Engenharias;Inteligência Artificial;Minas Gerais
;Instituto Federal de São Paulo;INFOEDU - Grupo de Pesquisa em Informática Aplicada à Educação;13/07/2022;Eduardo Henrique Gomes;Marcelo Pereira Bergamaschi;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade de Brasília;InfoKnow-Computer Systems for Information and Knowledge Treatment;08/11/2022;Célia Ghedini Ralha;-;Ciências Exatas e da Terra;Inteligência Artificial;Distrito Federal
;Universidade Estadual de Campinas;Informação e Comunicação em Saúde - InfComSaude;27/01/2023;Maria Helena Baena de Moraes ;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Universidade Estadual de Campinas;Informação, Comunicação, Tecnologia e Sociedade;23/05/2023;Rafael de Almeida Evangelista;Rafael de Almeida Evangelista;Ciências Humanas;Inteligência Artificial;São Paulo
;Instituto Federal do Ceará;Informática Aplicada, Redes e Telecomunicações (IART);08/05/2023;Luís Gustavo Coutinho do Rêgo;Luís Gustavo Coutinho do Rêgo;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal de Mato Grosso do Sul;Informática em Saúde;30/04/2023;Danielle Cristina Tonello Pequito;-;Ciências da Saúde;Inteligência Artificial;Mato Grosso
;Universidade Federal de Pernambuco;INNOVA+ Research Labs;30/08/2022;Jose Gilson de Almeida Teixeira ;-;Ciências Sociais Aplicadas;Inteligência Artificial;Pernambuco
;Universidade Federal do Cariri;Innovation, Technology and Sustainability Lab (ITSLAB);28/03/2023;Domenico Ceglia;-;Ciências Sociais Aplicadas;Inteligência Artificial;Ceará
;Instituto Federal Catarinense;INOVA - Grupo de Pesquisa em Engenharia Mecatrônica;29/11/2022;Eduardo Bidese Puhl;Eduardo Bidese Puhl;Engenharias;Inteligência Artificial;Santa Catarina
;Instituto Federal do Ceará;Inova Pecém - INPEC;05/05/2023;Everton Barbosa Nunes;Everton Barbosa Nunes;Outra;Inteligência Artificial;Ceará
;Fundação Oswaldo Cruz;Inovação em Ciência em Animais de Laboratório;24/08/2022;Klena Sarges Marruaz da Silva;Janaína Barcelos Porto Ferreira;Ciências Agrárias;Inteligência Artificial;Distrito Federal
;Universidade de Brasília;Inovações e Tecnologias Aplicadas em Geotecnia Ambiental (GeoFluxo);31/10/2022;André Luís Brasil Cavalcante;-;Engenharias;Inteligência Artificial;Distrito Federal
;Instituto Federal Catarinense;Inovatech: Grupo Interdisciplinar de Pesquisa de Inovação em Informática e ;04/03/2023;Luciane Grando Dorneles ;Luciane Grando Dorneles Ungericht;Ciências Sociais Aplicadas;Inteligência Artificial;Santa Catarina
;Universidade Federal de Itajubá;INSILICO - Grupo Interdisciplinar em Simulação e Inteligência ;11/05/2023;Carlos Henrique da Silveira;Joao Paulo Roquim Romanelli;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Estadual Paulista Júlio de Mesquita Filho;Instrumentação & Automação;17/02/2023;Paloma Maria Silva Rocha Rizol;Leonardo Mesquita;Engenharias;Inteligência Artificial;São Paulo
;Universidade Tecnológica Federal do Paraná;Instrumentação e processamento de sinais;04/04/2023;Sergio Luiz Stevan Junior;-;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal de Pelotas;Inteligência Artifical em Medicina;22/04/2023;Daniel Brito de Araujo;-;Ciências da Saúde;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Pernambuco;Inteligência Artificial;30/08/2022;Teresa Bernarda Ludermir;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal do Rio Grande do Sul;Inteligência Artificial;09/01/2023;Ana Lucia Cetertich Bazzan;Mara Abel;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Santa Maria;Inteligência Artificial & Tecnologia Educacional(IATE-UFSM);26/10/2022;Nara Martini Bigolin;Nara Martini Bigolin;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade Federal de Santa Maria;Inteligência Artificial (IA) em Recursos Florestais;16/11/2022;Rudiney Soares Pereira;-;Ciências Agrárias;Inteligência Artificial;Rio Grande do Sul
;Fundação Centro de Pesquisa e Desenvolvimento em Telecomunicações;Inteligência Artificial - CPQD;28/03/2022;Guilherme Adriano Folego;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal do Amapá;Inteligência Artificial Aplicada;28/07/2022;Geraldo Neves de Albuquerque ;-;Engenharias;Inteligência Artificial;Amapá
;FUNDACAO EDUCACIONAL INACIANA PADRE SABOIA DE MEDEIROS;Inteligência Artificial Aplicada a Automação e Robótica;20/06/2022;Plinio Thomaz Aquino Junior;Plinio Thomaz Aquino Junior;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal do Paraná;Inteligência artificial aplicada à Bioinformática;08/07/2022;Jeroniza Nunes Marchaukoski;Jeroniza Nunes Marchaukoski;Ciências Biológicas;Inteligência Artificial;Paraná
;Universidade Federal de Campina Grande;Inteligência Artificial aplicada à Engenharia Civil;07/06/2022;Marília Marcy Cabral de Araújo;-;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal de Juiz de Fora;Inteligência Artificial Aplicada ao Direito;06/05/2023;Claudia Maria Toledo da Silveira;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Pontifícia Universidade Católica do Rio Grande do Sul;Inteligência Artificial aplicada ao Direito Tributário;04/04/2023;Paulo Antônio Caliendo Velloso ;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio Grande do Sul
;INSTITUTO BRASILEIRO DE ENSINO, DESENVOLVIMENTO E PESQUISA;Inteligência Artificial aplicada aos Precedentes;09/06/2022;Osmar Mendes Paixão Côrtes;Roberta Ferme Sivolella;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade de São Paulo;Inteligência artificial aplicada aos processos abrasivos e à manufatura ;29/01/2023;Eraldo Jannone da Silva;-;Engenharias;Inteligência Artificial;São Paulo
