lattes id;coordenador;ano inicio;ano fim;titulo;tipo
4842733764531027;Fabiano Passuelo Hessel;2022;Atual;Plataforma de Segurança IoT para Detecção de Intrusão em Dispositivos de Borda baseada em Aprendizado Federado;blockchain
7221869481508890;Filippe Coury Jabour Neto;2018;2019;IFCOIN;blockchain
2880668102587861;Leonardo Oliveira Moreira;2020;2020;Oportunidades e Desafios no Gerenciamento de Dados com a Tecnologia Blockchain;blockchain
7926838249921187;Marcelo Damasceno de Melo;2019;2020;Privacidade em contratos inteligentes utilizando Rede Blockchain;blockchain
8119805151400395;Diogo Menezes Ferrazani Mattos;2023;Atual;GT-SmartMed: Dados Médicos Distribuídos com Controle de Acesso baseado em Atributos através de Contratos Inteligentes;blockchain
8119805151400395;Diogo Menezes Ferrazani Mattos;2020;Atual;InovaNet: Cadeia de Blocos, Inteligência Artificial e Internet das Coisas para Inovação em Redes de Computadores.;blockchain
8119805151400395;Diogo Menezes Ferrazani Mattos;2019;2022;Sec-IoT: Segurança de Redes Virtualizadas para Internet das Coisas;blockchain
8119805151400395;Debora C.  MUCHALUAT-SAADE;2019;Atual;HealthNet: Redes e Sistemas Avançados e Seguros Aplicados à Saúde;blockchain
8119805151400395;Célio V. N. Albuquerque;2019;Atual;MEGACHAIN: Blockchain para Integração, Privacidade e Auditoria de Sistemas de Megacidades;blockchain
3614256141054800;Jose Neuman de Souza;2019;Atual;CUIDA: Confiabilidade e Segurança na Coleta, Armazenamento eAnálise de Dados Médicos em Ambientes Computacionais;blockchain
9637121030877187;Cristiano André da Costa;2020;Atual;Projeto CAPES Epidemias - Coordenador - MinhaSaúdeDigital:  Modelo Inteligente de Blockchain para Informações de Saúde  e Interação com Pacientes no âmbito da COVID-19;blockchain
9637121030877187;Cristiano André da Costa;2018;2021;Projeto CNPq Bolsa DT - Coordenador - Um Modelo Interoperável e baseado em Blockchain para Prontuários Eletrônicos no âmbito do uHospital;blockchain
1623033647698028;Jorge Renato de Souza Verschoore Filho;2021;Atual;Modelo de governança de rede para a adoção de tecnologias habilitadoras no contexto da indústria da saúde;blockchain
