coordenador id;nome;afiliacao;ref id;ref nome
4578693731159389;José Antonio Apolinário Junior;Instituto Militar de Engenharia, IME, Brasil.;5556212442729541;José Antonio Apolinário Jr.
5848666747964196;Eduardo Goncalves de Lima;Universidade Federal do Paraná, UFPR, Brasil.;5848666747964196;Eduardo Goncalves de Lima
5583470206347446;Flávio Geraldo Coelho Rocha;Universidade Federal de Goiás, UFG, Brasil.;3333000136853156;Flávio Geraldo Coelho Rocha
6070243976579939;Mateus Augusto Silva Santos;Ericsson Telecomunicações - Matriz, ERICSSON, Brasil.;6070243976579939;Mateus Augusto Silva Santos
830785546690504;Elder Eldervitch Carneiro de Oliveira;Universidade Estadual da Paraíba, UEPB, Brasil.;830785546690504;Elder Eldervitch Carneiro de Oliveira
7812468603653799;Alexandre César Cunha Leite;Universidade Estadual da Paraíba, UEPB, Brasil.;7812468603653799;Alexandre César Cunha Leite
1304174767727101;Paulo de Figueiredo Pires;Universidade Federal Fluminense, UFF, Brasil.;6080740001190093;Paulo de Figueiredo Pires
8623512462352869;Antônio Marcos Alberti;Instituto Nacional de Telecomunicações, INATEL, Brasil.;8623512462352869;Antônio Marcos Alberti
9918084903487901;Pedro Yahico Ramos Suzaki;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;9918084903487901;Pedro Yahico Ramos Suzaki
2708354422178489;Danilo Ricardo Barbosa de Araújo;Universidade Federal Rural de Pernambuco, UFRPE, Brasil.;2708354422178489;Danilo Ricardo Barbosa de Araújo
7816511618426042;Diego Leonel Cadette Dutra;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;7816511618426042;Diego Leonel Cadette Dutra
7496488371034060;Adao Boava;Universidade Federal de Santa Catarina, UFSC, Brasil.;7496488371034060;Adao Boava
8588117212005149;José Ferreira de Rezende;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;8020803376969953;José Ferreira de Rezende
1521079293982268;Fabricio de Souza Farias;Universidade Federal do Pará, UFPA, Brasil.;1521079293982268;Fabricio de Souza Farias
2204147669620762;Gustavo Bittencourt Figueiredo;Universidade Federal da Bahia, UFBA, Brasil.;2204147669620762;Gustavo Bittencourt Figueiredo
370383210890132;Jose Marcos Camara Brito;Instituto Nacional de Telecomunicações, INATEL, Brasil.;6491115423480602;Jose Marcos Câmara Brito
1853488415531363;Laércio Martins de Mendonça;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;1853488415531363;Laércio Martins de Mendonça
8701122785988842;Ugo Silva Dias;Universidade de Brasília, UnB, Brasil.;8701122785988842;Ugo Silva Dias
8029022476354938;Marcio Andre Rodrigues Cavalcanti de Alencar;Universidade Federal de Sergipe, UFS, Brasil.;8029022476354938;Marcio Andre Rodrigues Cavalcanti de Alencar
6177045546956476;Diogo Menezes Ferrazani Mattos;Universidade Federal Fluminense, UFF, Brasil.;6177045546956476;Diogo Menezes Ferrazani Mattos
239752189917951;Silvania Lanfredi;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;239752189917951;Silvania Lanfredi
2658002010026792;Cristiano Bonato Both;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;2658002010026792;Cristiano Bonato Both
3977760354511853;Augusto Cezar Alves Sampaio;Universidade Federal de Pernambuco, UFPE, Brasil.;3977760354511853;Augusto Cezar Alves Sampaio
6392597835724138;Fabricia Carneiro Roos Frantz;Universidade Regional do Noroeste do Estado do Rio Grande do Sul, UNIJUI, Brasil.;6392597835724138;Fabricia Carneiro Roos Frantz
2212288622038633;Patrícia Vilain;Universidade Federal de Santa Catarina, UFSC, Brasil.;2212288622038633;Patrícia Vilain
1246085373474860;Katyusco de Farias Santos;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB, IFPB, Brasil.;1246085373474860;Katyusco de Farias Santos
6653688230110966;Fábio Paulo Basso;Universidade Federal do Pampa, UNIPAMPA, Brasil.;6653688230110966;Fábio Paulo Basso
